,Unnamed: 0,var_kndvi_maxv_yr,var_kndvi_minv_yr,var_kndvi_amp_yr,var_kndvi_avg_yr,var_kndvi_sd_yr,var_kndvi_maxv_wet,var_kndvi_minv_wet,var_kndvi_med_wet,var_kndvi_cv_wet,var_kndvi_maxv_dry,var_kndvi_minv_dry,var_kndvi_med_dry,var_kndvi_cv_dry,var_kndvi_Jun_20,var_kndvi_Jul_20,var_kndvi_Aug_20,var_kndvi_Sep_20,var_kndvi_Oct_20,var_kndvi_Nov_20,var_kndvi_Dec_20,var_kndvi_Jan_20,var_kndvi_Feb_20,var_kndvi_Mar_20,var_kndvi_Apr_20,var_kndvi_May_20,var_gcvi_maxv_yr,var_gcvi_minv_yr,var_gcvi_amp_yr,var_gcvi_avg_yr,var_gcvi_sd_yr,var_gcvi_maxv_wet,var_gcvi_minv_wet,var_gcvi_med_wet,var_gcvi_cv_wet,var_gcvi_maxv_dry,var_gcvi_minv_dry,var_gcvi_med_dry,var_gcvi_cv_dry,var_gcvi_Jun_20,var_gcvi_Jul_20,var_gcvi_Aug_20,var_gcvi_Sep_20,var_gcvi_Oct_20,var_gcvi_Nov_20,var_gcvi_Dec_20,var_gcvi_Jan_20,var_gcvi_Feb_20,var_gcvi_Mar_20,var_gcvi_Apr_20,var_gcvi_May_20,var_ndmi_maxv_yr,var_ndmi_minv_yr,var_ndmi_amp_yr,var_ndmi_avg_yr,var_ndmi_sd_yr,var_ndmi_maxv_wet,var_ndmi_minv_wet,var_ndmi_med_wet,var_ndmi_cv_wet,var_ndmi_maxv_dry,var_ndmi_minv_dry,var_ndmi_med_dry,var_ndmi_cv_dry,var_ndmi_Jun_20,var_ndmi_Jul_20,var_ndmi_Aug_20,var_ndmi_Sep_20,var_ndmi_Oct_20,var_ndmi_Nov_20,var_ndmi_Dec_20,var_ndmi_Jan_20,var_ndmi_Feb_20,var_ndmi_Mar_20,var_ndmi_Apr_20,var_ndmi_May_20,var_nbr_maxv_yr,var_nbr_minv_yr,var_nbr_amp_yr,var_nbr_avg_yr,var_nbr_sd_yr,var_nbr_maxv_wet,var_nbr_minv_wet,var_nbr_med_wet,var_nbr_cv_wet,var_nbr_maxv_dry,var_nbr_minv_dry,var_nbr_med_dry,var_nbr_cv_dry,var_nbr_Jun_20,var_nbr_Jul_20,var_nbr_Aug_20,var_nbr_Sep_20,var_nbr_Oct_20,var_nbr_Nov_20,var_nbr_Dec_20,var_nbr_Jan_20,var_nbr_Feb_20,var_nbr_Mar_20,var_nbr_Apr_20,var_nbr_May_20,var_kndvi_posv_wet,var_BH,var_SH,var_Chaco,var_Cer,var_poly_ext,var_poly_dst,var_poly_cropbnds,var_poly_area,var_poly_APR,var_poly_NovDecStd,OID_,imgDate,LC5,LC,LC2,HOMONBHD9,PIDi,obs_type,LC_UNQ,PID,XCoord,YCoord,cent_lat,cent_long,sampgroup
5085,5439,6583,518,6065,3495,2296,6271,538,4540,509,1503,562,837,331,6583,877,861,518,2701,6076,4237,681,4843,6460,5834,2444,8934,1127,7807,4150,2516,8071,1456,4417,440,2508,1212,1506,250,8934,1731,1506,1260,3095,6995,4442,1456,4392,8132,5266,2602,4988,285,4703,2236,1820,4434,285,3112,591,1246,290,300,733,4972,395,299,297,621,3803,2409,289,3583,4681,4262,514,7718,462,7256,4273,2539,7626,813,5412,434,3245,812,1210,532,7576,1040,1444,462,2989,6398,4770,813,5775,7527,7113,2927,6271,1,0,0,0,3186,0,10000,23,50,625,7415,1/1/2022,20.0,30.0,30,,0007415_0,direct_GE,30.0,0007415_0,3216890,-3142020,-24.85010376,-54.86840278,D1016_AltoParana_MP
5086,5441,6329,544,5785,3280,2142,5591,544,3897,512,2194,1339,1605,182,6199,1605,2104,915,610,3755,5074,4039,608,2234,6249,6245,7622,1211,6411,3837,2274,6144,1211,3716,436,2868,1585,1864,214,7135,2125,1609,1486,1471,3881,5296,3552,1232,3017,7390,7079,5319,289,5030,1749,1600,3628,298,1776,685,685,299,300,358,5319,334,299,300,299,1775,3042,1778,298,369,4036,4141,7364,362,7002,3477,2485,6214,443,3952,537,2902,1070,1504,362,7364,1552,1304,882,439,3620,5929,4285,779,1564,6934,7038,5591,1,0,0,0,7163,0,10000,23,89,399,7417,1/1/2022,20.0,30.0,30,,0007417_0,direct_GE,30.0,0007417_0,3210620,-3147600,-24.89574503,-54.93096476,D1016_AltoParana_MP
5087,5451,6345,573,5772,3347,1989,5785,904,4040,402,1662,602,1137,266,6345,1137,1662,573,1789,5347,4108,904,3973,6284,5312,2179,7487,1302,6185,3593,1989,6182,1555,3592,374,2116,1305,1677,132,7487,1702,1788,1302,2016,5156,3594,1555,3590,7005,4689,2383,4429,292,4137,1675,1504,3685,296,2022,588,722,299,300,405,4407,307,299,299,293,2885,2064,296,2332,4185,2808,292,7181,510,6671,3401,2426,6501,510,4277,472,2777,701,792,637,7181,915,743,525,1166,5298,4591,510,4372,7061,5808,1443,5785,1,0,0,0,3164,0,10000,0,0,0,7427,1/1/2022,20.0,30.0,30,,0007427_0,direct_GE,30.0,0007427_0,3206820,-3140100,-24.83440126,-54.98040595,D1016_AltoParana_MP
5089,5456,6725,431,6294,2921,2373,5190,431,3840,541,6715,2087,6070,297,6607,6715,5593,1045,553,1089,4194,5066,1743,643,697,683,8953,1055,7898,3467,2266,5015,1055,3868,421,8953,2613,5972,366,6738,8953,5078,1849,1462,2002,4151,4890,1684,1441,1593,1802,5049,268,4781,1841,1754,3198,268,1980,596,5049,1113,4434,344,4681,5049,4035,335,299,326,2209,2847,1327,300,299,298,7527,362,7165,3725,2395,6168,829,4255,422,7527,3259,7071,225,7332,7518,6736,1270,362,1384,4612,5393,3366,1675,1680,2350,5190,1,0,0,0,4680,128,9926,43,115,248,7432,1/1/2022,20.0,30.0,30,,0007432_0,direct_GE,30.0,0007432_0,3205290,-3143610,-24.86310817,-54.99340559,D1016_AltoParana_MP
5093,5488,6629,483,6146,3281,2456,5563,483,3821,570,1781,524,672,472,6573,1012,608,537,527,3396,5105,4246,483,4948,6503,6378,9636,980,8656,4246,3019,6620,980,3805,514,2703,1203,1357,315,9002,1845,1203,1229,1374,3922,5542,3689,980,4744,8813,8506,5080,296,4784,2058,1893,3341,299,1642,706,778,296,300,446,4959,338,299,299,299,1210,3077,2075,365,2594,5080,5018,7755,341,7414,3690,2884,5995,680,3964,547,2967,341,511,948,7591,985,511,437,409,3282,5744,4646,688,5315,7755,7599,5563,1,0,0,0,5507,0,10000,201,183,371,7464,1/1/2022,20.0,30.0,30,,0007464_0,direct_GE,30.0,0007464_0,3217060,-3139770,-24.8317025,-54.86893124,D1016_AltoParana_MP
5095,5496,5822,580,5242,2391,1734,4434,580,2021,661,1722,832,1277,250,5706,1000,1324,911,986,3819,3316,580,603,4839,5061,927,6381,1243,5138,2944,1439,4614,1243,2775,374,2022,1534,1863,87,5580,1784,1926,1607,1878,3594,3231,1637,1243,4868,4895,2312,3669,294,3375,1139,1066,2140,299,797,709,449,294,299,164,3394,294,299,299,302,2008,1508,299,303,2410,2734,354,6528,593,5935,2583,1842,4367,593,2356,600,2184,713,988,400,6139,960,1040,1076,1017,3893,3662,643,875,4811,5345,1272,4434,1,0,0,0,3298,17,9995,0,0,0,7472,1/1/2022,20.0,30.0,30,,0007472_0,direct_GE,30.0,0007472_0,3210560,-3142550,-24.85443848,-54.93697161,D1016_AltoParana_MP
5096,5497,6546,456,6090,3098,2329,5213,560,3180,573,1334,538,606,351,6166,850,567,497,573,3640,4541,969,1059,6546,6154,5520,8726,1043,7683,3767,2455,5446,1213,3381,460,2070,1043,1258,246,7369,1719,1043,1297,1555,3759,4599,1787,1403,8726,7277,5292,4734,294,4440,1857,1641,2922,296,1264,712,624,299,300,323,4192,315,299,299,300,1715,2647,296,553,4734,4162,3591,7547,298,7249,3514,2687,5289,547,3116,540,2498,565,829,607,6959,722,829,459,304,3487,4964,1347,2060,7547,7126,6479,5213,1,0,0,0,6743,1,10000,107,181,414,7473,1/1/2022,20.0,30.0,30,,0007473_0,direct_GE,30.0,0007473_0,3214600,-3143230,-24.86000013,-54.89212928,D1016_AltoParana_MP
5097,5499,6225,512,5713,3160,2110,5814,553,4137,549,1242,512,910,260,5855,845,1242,533,2489,5335,2662,663,4362,6225,5425,1960,7296,1190,6106,3525,1867,7296,1406,3944,437,1948,1190,1544,157,6117,1651,1388,1404,3105,5975,3835,1583,3458,6651,4522,2293,4158,288,3870,1809,1456,3872,311,2797,567,379,288,300,93,3496,288,300,299,654,3376,1551,311,2967,4086,3387,455,7134,350,6784,3553,2452,6347,1194,4834,388,1726,350,360,825,6310,494,352,366,2420,5819,3880,1194,5008,7051,6360,1418,5533,1,0,0,0,3994,0,10000,98,90,564,7475,1/1/2022,20.0,30.0,30,,0007475_0,direct_GE,30.0,0007475_0,3215230,-3148460,-24.90278013,-54.87969677,D1016_AltoParana_MP
5099,5502,6166,617,5549,3248,2093,5775,617,3794,491,1837,1052,1514,178,5913,1312,1574,944,667,3795,5291,3793,617,2696,6166,5891,7349,1262,6087,3769,2112,6344,1262,3543,452,2577,1513,1803,166,6686,1987,1513,1606,1728,3644,5975,3443,1262,3257,7349,6162,3982,276,3706,1628,1401,3698,294,1592,670,508,299,300,220,3349,307,299,300,299,1695,3204,1489,294,718,3982,3581,6848,416,6432,3339,2400,6272,599,3844,505,2470,563,1046,482,6111,1217,832,654,416,3802,6063,3886,839,2481,6848,6471,5775,1,0,0,0,1082,62,9995,44,79,487,7478,1/1/2022,20.0,30.0,30,,0007478_0,direct_GE,30.0,0007478_0,3210570,-3146900,-24.89001894,-54.93225336,D1016_AltoParana_MP
5100,5504,6553,486,6067,3560,2409,6061,486,3055,745,5138,722,1218,724,6422,4535,1218,524,878,5148,4871,486,833,6553,6360,5635,9112,1261,7851,4442,2733,7909,1261,3627,617,5101,1379,2125,512,7933,4380,1562,1349,1774,5821,4325,1261,1280,9058,8239,5929,4992,294,4698,2213,1754,3846,299,1502,802,3461,294,300,1013,4498,2850,298,300,297,3023,2817,300,304,4692,4485,3640,7686,363,7323,4039,2717,6416,437,3561,686,6186,858,1815,675,7261,5497,1284,529,593,5493,5321,768,1236,7514,7320,6483,6061,1,0,0,0,1269,6,10000,3,24,501,7480,1/1/2022,20.0,30.0,30,,0007480_0,direct_GE,30.0,0007480_0,3207310,-3142880,-24.8571375,-54.97211636,D1016_AltoParana_MP
5102,5508,6480,515,5965,2784,2080,5074,599,3019,565,1242,821,937,144,6067,937,1178,621,660,3559,4450,784,1863,6480,5393,1709,8273,1191,7082,3306,2077,5450,1191,3194,444,1997,1413,1615,123,6741,1783,1434,1360,1545,3415,4211,1614,2419,8273,5129,1967,4528,291,4237,1434,1399,2786,293,1370,672,516,299,300,228,3674,305,299,300,300,1575,2519,298,1232,4528,2952,304,7367,379,6988,2932,2393,5278,394,2866,611,2368,540,802,585,6537,716,802,726,379,3333,5080,776,2400,7367,5949,2017,4994,1,0,0,0,3486,0,10000,33,97,378,7484,1/1/2022,20.0,30.0,30,,0007484_0,direct_GE,30.0,0007484_0,3213170,-3148120,-24.89999879,-54.90255944,D1016_AltoParana_MP
5103,5509,6084,495,5589,2696,1967,3856,616,3314,436,1067,600,926,198,5324,926,1006,548,793,1838,3856,3535,865,2088,5959,5886,6909,1261,5648,3309,1699,4034,1261,3444,282,2123,1529,1697,104,5113,1846,1697,1613,2042,2783,4034,3652,1261,3009,6193,6233,3961,288,3673,1515,1295,2338,293,1954,469,303,297,300,5,2593,297,300,299,300,887,2338,2096,559,592,3925,3924,6848,344,6504,2962,2262,4389,635,3926,409,1363,344,525,545,5426,547,357,440,930,2371,4389,4244,1502,1904,6750,6712,6064,1,0,0,0,4614,0,10000,52,110,347,7485,1/1/2022,20.0,30.0,30,,0007485_0,direct_GE,30.0,0007485_0,3213140,-3141680,-24.84732303,-54.90971657,D1016_AltoParana_MP
5104,5521,6477,509,5968,3090,2212,4783,669,1995,613,2769,509,637,746,6226,1751,509,520,1655,4168,2414,718,1331,6477,6177,4724,8402,1142,7260,3690,2145,5156,1629,2789,389,2922,1142,1459,347,6325,2239,1142,1511,2331,4225,3102,1745,1629,8402,6970,4229,4409,285,4124,1773,1474,3042,309,995,716,1522,285,300,834,4016,546,299,299,319,2476,1331,309,660,4409,3913,2511,7076,443,6633,3508,2372,5253,1042,2710,519,3910,558,1130,736,6790,2116,748,443,1375,4550,3276,1042,2069,7006,6901,5371,4783,1,0,0,0,2727,49,9995,36,64,487,7497,1/1/2022,20.0,30.0,30,,0007497_0,direct_GE,30.0,0007497_0,3210230,-3147430,-24.8943544,-54.93540498,D1016_AltoParana_MP
5105,5522,6722,627,6095,2909,2104,6068,627,3025,648,1334,637,901,217,3600,1069,834,1340,3425,5958,2776,627,3275,6722,4145,816,9002,1758,7244,3716,2076,7509,1758,3909,490,2424,1970,2212,57,3268,2228,2229,2300,3563,6739,3809,1851,4010,9002,3927,2106,4162,293,3869,1556,1322,4162,315,1845,691,503,293,370,204,1111,306,399,698,2031,3813,1750,315,1940,3969,1668,339,6693,625,6068,3288,2074,6658,1129,4026,513,1903,770,1181,272,3693,1394,997,1865,4054,6338,4373,1129,3680,6693,3983,943,6068,1,0,0,0,4716,39,10000,0,0,0,7498,1/1/2022,20.0,30.0,30,,0007498_0,direct_GE,30.0,0007498_0,3209440,-3140670,-24.83906283,-54.95119199,D1016_AltoParana_MP
5106,5241,6643,477,6166,3094,2134,5876,477,3479,578,6077,1345,3178,495,880,2564,6077,586,521,4878,4860,2790,477,3403,6630,4891,8387,972,7415,3596,2069,6710,972,3388,531,5182,1978,2804,357,1644,2555,5182,1475,1872,5188,4567,2511,972,4131,8387,5156,4876,269,4607,1809,1524,3972,290,1756,732,4876,459,1996,712,299,1145,4680,269,300,3042,3269,999,300,1424,3810,3279,7362,329,7033,3371,2419,6614,492,3550,592,7362,1010,4001,577,355,2376,7362,1011,506,5328,5871,3341,539,3270,6733,5799,5876,1,0,0,0,5971,0,10000,119,150,572,7217,1/1/2022,20.0,30.0,30,,0007217_0,direct_GE,30.0,0007217_0,3221390,-3119530,-24.66623689,-54.84303048,D1016_AltoParana_MP
5108,5411,6837,456,6381,3299,2351,6837,606,4541,558,1042,456,646,281,4790,799,493,495,978,6487,5158,606,3975,6438,5992,3831,9989,1113,8876,3947,2513,9989,1504,4679,531,1941,1113,1391,204,4222,1658,1139,1199,1648,7909,4719,1504,4639,8054,6162,3444,4911,284,4627,1989,1735,4709,289,2438,682,434,284,300,152,2552,284,299,299,292,3916,3128,289,2004,4911,4340,1867,7669,436,7233,3597,2753,7326,810,4597,572,1570,442,448,633,5159,514,448,438,649,6662,5378,1086,4065,7669,7201,4573,6837,1,0,0,0,3383,0,9960,43,114,410,7387,1/1/2022,20.0,30.0,30,,0007387_0,direct_GE,31.0,0007387_0,3230860,-3118590,-24.65855501,-54.74067035,D1016_AltoParana_MP
5111,5512,6798,521,6277,4172,2268,6100,904,5054,431,6667,2268,5727,264,6619,6594,5454,1106,528,3613,6100,5141,1440,801,5502,6620,9454,1129,8325,4856,2427,7001,1515,4189,402,8202,3164,5910,280,7292,8202,5481,2178,1270,4138,7001,4241,1515,1902,5295,9084,5333,287,5046,2547,1797,4250,287,2635,574,5316,915,4372,383,4814,5285,3734,326,299,1478,4250,2779,727,299,2455,4136,7691,430,7261,4593,2576,7064,762,5698,461,7665,3433,6966,222,7304,7612,6439,2012,905,3110,7064,5811,2553,430,4977,6927,6100,1,0,0,0,3325,0,10000,274,202,653,7488,1/1/2022,20.0,30.0,30,,0007488_0,direct_GE,30.0,0007488_0,3219530,-3118240,-24.6556948,-54.86468584,D1016_AltoParana_MP
5113,5225,6283,387,5896,3070,2277,5894,387,3779,655,874,458,596,205,3136,776,596,448,1557,5850,3709,387,3850,6144,5997,4685,7480,1179,6301,3648,2166,7336,1296,4211,484,1781,1179,1295,143,2928,1547,1255,1263,2228,6653,4109,1296,4313,7168,6312,4027,4175,289,3886,1659,1453,3712,289,2032,685,300,294,300,6,750,300,300,300,357,3499,1914,300,2151,3899,3656,2417,7235,317,6918,3359,2564,6699,599,4429,548,556,317,403,172,2852,317,353,424,1395,6140,4157,599,4702,6930,6710,5301,6283,1,0,0,0,5781,12,9985,847,207,830,7201,1/1/2022,20.0,30.0,30,,0007201_0,direct_GE,30.0,0007201_0,3231460,-3138690,-24.82287041,-54.71282893,D1016_AltoParana_MP
5115,5228,6495,423,6072,3511,2406,6340,423,4946,505,1799,641,752,427,6040,908,667,525,634,5156,5721,4737,423,5670,6415,5545,8694,1039,7655,4350,2709,8675,1039,5283,499,2458,1177,1371,276,7006,1571,1177,1136,1518,5745,7774,4822,1039,5861,7778,5648,4908,266,4642,2084,1772,4032,269,2682,697,562,266,299,284,4134,266,299,300,300,2757,3649,2608,300,3394,4761,3773,7587,350,7237,3712,2904,6852,465,5230,600,2286,350,370,999,6816,543,370,362,379,5137,6266,5324,465,6099,7563,6600,6340,1,0,0,0,2548,0,10000,87,162,351,7204,1/1/2022,20.0,30.0,30,,0007204_0,direct_GE,30.0,0007204_0,3233320,-3122530,-24.69075519,-54.70966126,D1016_AltoParana_MP
5117,5235,6278,411,5867,3002,2262,5998,411,3265,658,864,457,578,211,3000,778,578,450,1649,5757,3583,411,2947,6142,6018,4506,7531,1181,6350,3594,2118,6895,1320,4054,472,1781,1181,1279,143,2892,1549,1252,1264,2444,6099,3694,1320,4414,7174,6377,3926,4161,292,3869,1631,1450,3703,292,1996,686,300,294,300,6,684,300,300,300,374,3455,1687,300,2306,3890,3706,2223,7227,328,6899,3276,2537,6702,617,4256,562,496,328,403,134,2713,328,375,415,1374,6022,3986,617,4526,6938,6759,5082,6278,1,0,0,0,4453,3,9990,847,207,830,7211,1/1/2022,20.0,30.0,30,,0007211_0,direct_GE,30.0,0007211_0,3231420,-3138580,-24.82197086,-54.71338273,D1016_AltoParana_MP
5119,5242,6401,638,5763,3445,1957,6401,857,4946,492,5369,3126,5161,161,1157,4137,5333,3123,638,3415,5681,6044,857,1080,3923,5411,8962,1384,7578,3825,1983,8962,1384,4835,520,5106,2941,4786,177,1968,3568,5106,3325,1508,3658,7319,7434,1384,1744,3620,4551,4004,283,3721,1803,1351,4004,297,2667,630,3556,754,2856,357,296,1801,3480,1083,299,975,3372,3721,297,294,2042,3407,6834,592,6242,3663,2192,6834,758,5314,480,6190,2265,5417,266,851,3931,6190,3730,849,3255,5905,6558,1070,669,4191,6060,6401,1,0,0,0,1363,1,10000,131,123,489,7218,1/1/2022,20.0,30.0,30,,0007218_0,direct_GE,30.0,0007218_0,3238120,-3122560,-24.69100039,-54.6572395,D1016_AltoParana_MP
5120,5246,6445,420,6025,3216,2233,6324,420,4033,533,1244,465,693,317,4201,904,602,432,1389,5506,3189,420,4785,6295,6101,4883,8377,951,7426,3837,2292,7737,1398,4257,455,2148,951,1346,273,3624,1689,951,1243,2065,6382,3421,1398,5464,7886,6680,4496,4539,289,4250,1818,1511,4166,296,2007,668,377,291,299,89,2146,291,299,299,289,3288,1294,296,2665,4189,3917,2725,7527,402,7125,3523,2581,7249,564,4205,520,1126,405,618,358,4824,516,658,402,1075,5746,3554,564,4856,7204,6969,5694,5506,1,0,0,0,6621,0,10000,847,207,830,7222,1/1/2022,20.0,30.0,30,,0007222_0,direct_GE,30.0,0007222_0,3231910,-3134700,-24.79024356,-54.71215658,D1016_AltoParana_MP
5122,5249,6360,534,5826,3145,2198,6080,534,5161,511,5639,999,3380,462,717,1887,5380,1938,545,2581,6080,5426,1019,654,4479,6276,7790,1118,6672,3645,2040,6830,1118,4892,473,5376,1773,3453,361,1533,2265,5024,2622,1530,2903,6830,5201,1355,1681,4553,7622,3945,287,3658,1700,1418,3859,294,2812,600,3428,294,1811,690,307,303,2892,512,300,564,3859,3046,525,299,2533,3945,6586,273,6313,3385,2250,6555,273,5382,500,6064,719,4173,542,2169,1202,5609,1850,1088,2630,6555,5654,1408,333,4347,6582,6080,1,0,0,0,1323,1,10000,49,109,269,7225,1/1/2022,20.0,30.0,30,,0007225_0,direct_GE,30.0,0007225_0,3219120,-3122030,-24.68666863,-54.86517461,D1016_AltoParana_MP
5125,5252,6277,564,5713,2469,2183,6258,801,5064,409,1772,564,743,420,6239,1102,743,565,671,1435,5419,6187,3278,673,763,1152,8172,1276,6896,3197,2337,8172,1654,5238,443,2487,1300,1387,242,7673,1829,1373,1279,1364,1986,5895,7861,2955,1486,1516,1999,4546,272,4274,1387,1506,3959,297,2764,563,964,293,300,571,4546,367,299,299,300,329,2852,3937,2214,300,299,272,7226,313,6913,2783,2459,6814,1224,5533,401,3058,424,927,697,7171,1114,927,639,1324,1224,5646,6738,4505,963,366,386,6258,1,0,0,0,5527,0,10000,31,78,248,7228,1/1/2022,20.0,30.0,30,,0007228_0,direct_GE,30.0,0007228_0,3219430,-3132030,-24.76841306,-54.85124387,D1016_AltoParana_MP
5126,5253,6570,461,6109,3813,2234,4870,461,3549,534,6570,1653,5823,319,6196,6570,5296,848,537,1852,4473,4323,698,2489,6261,6057,7838,1090,6748,4223,2198,4815,1090,3254,413,7838,2691,5741,308,6372,7838,5020,1887,1334,2447,4448,3876,1144,3052,6956,6829,5326,283,5043,2281,1747,2353,293,1111,655,5326,876,4655,375,4314,5087,4021,318,299,293,2071,1920,298,617,4158,4058,7682,402,7280,4198,2541,4946,402,3293,578,7682,3086,7241,241,6881,7480,6668,1292,828,933,4568,4341,1009,1987,6889,6808,4870,1,0,0,0,1605,5,9990,264,259,368,7229,1/1/2022,20.0,30.0,30,,0007229_0,direct_GE,30.0,0007229_0,3221940,-3123150,-24.69582262,-54.83321591,D1016_AltoParana_MP
5127,5254,6562,428,6134,3090,2414,5422,472,1890,791,1147,428,519,374,4458,863,467,461,1511,5409,2641,477,862,6549,6354,6124,8650,1005,7645,3789,2540,6536,1005,3064,601,2033,1127,1256,230,3905,1682,1132,1217,2259,5810,3706,1242,1222,8063,7937,6717,4934,291,4643,1837,1695,3111,296,870,843,375,291,300,87,2251,291,299,299,297,2958,1403,300,296,4595,4516,4288,7666,337,7329,3442,2756,5628,337,2353,763,966,403,700,258,4937,403,678,809,1245,5405,3290,337,1149,7505,7443,7145,5422,1,0,0,0,4799,2,9995,563,264,731,7230,1/1/2022,20.0,30.0,30,,0007230_0,direct_GE,30.0,0007230_0,3234980,-3135750,-24.79882914,-54.67751997,D1016_AltoParana_MP
5129,5261,6757,549,6208,3919,2326,6150,720,4397,499,6607,1520,6179,346,6546,6570,5375,761,698,1304,5655,5709,2689,780,5275,6344,8956,1091,7865,4578,2482,6948,1252,4430,442,8956,2654,7215,362,6942,8956,5454,1858,1275,2149,6098,5952,2668,1875,4761,7665,5670,260,5410,2470,1819,3987,260,2665,617,5670,627,5027,426,4840,5463,4152,301,365,314,3117,3625,1765,298,2667,3803,7937,418,7519,4391,2618,6740,694,4993,504,7937,2705,7552,277,7397,7758,6806,863,1128,694,5923,6329,3833,418,5087,6567,5655,1,0,0,0,4926,0,10000,119,135,257,7237,1/1/2022,20.0,30.0,30,,0007237_0,direct_GE,30.0,0007237_0,3220010,-3125620,-24.71601166,-54.85167865,D1016_AltoParana_MP
5130,5262,6764,452,6312,3194,2416,4809,526,3099,557,1281,452,756,339,5840,852,591,491,679,3836,4037,1159,974,6683,6559,6111,9762,1119,8643,3923,2754,4951,1352,3086,426,2125,1119,1431,222,5564,1686,1226,1152,1564,3629,3796,1769,1352,9111,8822,6888,5412,276,5136,2032,1836,2563,413,1433,573,474,276,299,196,3678,276,299,300,300,1620,2179,492,419,5225,5043,4567,7951,314,7637,3581,2853,5200,546,3351,489,1951,314,442,774,6443,767,362,412,369,3791,4270,2056,1488,7838,7724,7286,4809,1,0,0,0,1773,15,10000,208,213,970,7238,1/1/2022,20.0,30.0,30,,0007238_0,direct_GE,30.0,0007238_0,3226730,-3133770,-24.78263945,-54.76970084,D1016_AltoParana_MP
5132,5272,6542,442,6100,3347,2293,5501,442,3309,571,4852,525,850,877,6092,3418,682,494,493,3810,4921,2809,442,6002,6321,5235,7899,1024,6875,3893,2235,6425,1024,3483,476,4066,1160,1779,480,6268,2956,1221,1200,1490,4044,5602,2680,1024,6812,7185,5176,4993,279,4714,2031,1657,3062,279,1383,676,2971,296,300,1088,3944,1743,300,300,300,1573,2740,776,279,4119,4795,3616,7675,357,7318,3852,2607,5636,374,3495,566,5736,431,1803,720,6803,4469,1453,400,357,3452,5308,3216,622,6979,7513,6382,5501,1,0,0,0,6147,0,10000,352,169,629,7248,1/1/2022,20.0,30.0,30,,0007248_0,direct_GE,31.0,0007248_0,3225690,-3129890,-24.7509174,-54.78516429,D1016_AltoParana_MP
5133,5278,6351,494,5857,3074,2242,4682,494,3437,563,2733,709,801,584,5990,1704,758,729,520,3081,4553,3793,494,3296,6351,6189,8236,1035,7201,3574,2205,4590,1035,3251,413,2864,1338,1573,284,5770,2218,1357,1420,1643,3198,4590,3304,1035,3361,7706,7678,4630,287,4343,1840,1618,3210,298,1599,698,1323,287,300,746,3923,520,299,299,300,1230,2711,1969,302,1668,4630,4355,7367,290,7077,3486,2590,5773,290,3676,586,3552,782,1047,605,6744,1841,1047,856,459,2990,5103,4363,805,3777,7278,7130,4511,1,0,0,0,5844,0,10000,441,175,1014,7254,1/1/2022,20.0,30.0,30,,0007254_0,direct_GE,31.0,0007254_0,3225400,-3124900,-24.71012642,-54.79360386,D1016_AltoParana_MP
5137,5289,6569,545,6024,3307,2263,6569,545,4220,534,2235,600,720,542,5979,1433,686,559,787,5693,4921,545,4069,6249,5852,3068,8989,1351,7638,4053,2361,8989,1603,4711,469,2568,1354,1479,242,6478,2075,1438,1351,1782,6218,4906,1603,4634,7504,6123,2914,4755,279,4476,1866,1604,4105,292,2276,606,677,297,300,368,3886,321,299,300,298,2983,2619,292,2981,4263,3650,651,7587,354,7233,3582,2633,7338,784,4555,500,2868,444,509,834,6679,1338,509,391,359,5510,5230,784,5075,7190,6587,2837,6569,1,0,0,0,3881,1,10000,43,95,584,7265,1/1/2022,20.0,30.0,30,,0007265_0,direct_GE,30.0,0007265_0,3220390,-3134520,-24.78877178,-54.83812904,D1016_AltoParana_MP
5140,5305,6084,549,5535,3683,1964,6026,822,4656,464,6084,2209,5308,274,4354,6050,4682,1083,569,2735,4823,5729,1230,1423,5167,5421,7211,1315,5896,3954,1765,7211,1423,4193,448,7120,2749,5013,292,4519,7120,4129,1730,1385,3184,5808,6093,1423,2626,4745,4932,4107,286,3821,1891,1328,3698,295,2285,604,4107,426,3419,442,1722,4107,2720,291,300,523,2894,3500,522,286,2503,2916,6737,535,6202,4184,1857,6449,1534,4614,306,6737,2587,6239,266,3825,6700,5401,1340,535,2478,5119,6160,3938,3793,4987,5639,6026,1,0,0,0,3410,0,10000,162,210,599,7281,1/1/2022,20.0,30.0,30,,0007281_0,direct_GE,30.0,0007281_0,3231720,-3120380,-24.67318349,-54.72939566,D1016_AltoParana_MP
5141,5307,6239,528,5711,3062,2209,5323,570,3741,532,1276,789,948,178,6105,901,948,821,539,2713,5182,4332,570,2738,6239,5976,7002,1126,5876,3513,2086,5631,1126,3456,447,2085,1397,1551,135,6751,1741,1412,1412,1549,3268,5402,3645,1126,2982,6758,6489,4183,279,3904,1691,1501,2933,296,1791,664,550,298,300,249,4053,313,299,312,299,631,2933,2384,296,768,4169,3904,6998,358,6640,3336,2478,5539,846,3961,492,2257,358,513,804,6764,763,431,895,1006,2505,5539,4754,846,2574,6998,6716,5323,1,0,0,0,9155,0,10000,180,157,991,7283,1/1/2022,20.0,30.0,30,,0007283_0,direct_GE,30.0,0007283_0,3223640,-3129490,-24.74764732,-54.80796703,D1016_AltoParana_MP
